transaction_id,date,year,month,publisher,game_name,base_price,discount_percent,sale_price,quantity,total_revenue
TXN0001805,2022-05-11,2022,5,Activision,Teenage Mutant Ninja Turtles: Mutants in Manhattan,13.47,15,11.45,1,11.45
TXN0001806,2022-05-11,2022,5,VR Sports,VR Golf '97,17.74,10,15.97,1,15.97
TXN0001807,2022-05-11,2022,5,THQ,All Star Cheer Squad 2,12.04,25,9.03,1,9.03
TXN0001808,2022-05-11,2022,5,Sony Computer Entertainment,Sly Cooper: Thieves in Time,12.96,10,11.66,1,11.66
TXN0001809,2022-05-11,2022,5,Agetec,Card Games,5.15,15,4.38,2,8.76
TXN0001810,2022-05-11,2022,5,Activision,Teenage Mutant Ninja Turtles (3DS),6.81,20,5.45,1,5.45
TXN0001811,2022-05-11,2022,5,Modus Games,Override: Mech City Brawl,20.58,0,20.58,1,20.58
TXN0001812,2022-05-11,2022,5,Konami,Dance Dance Revolution: Hottest Party 5,7.14,15,6.07,1,6.07
TXN0001813,2022-05-11,2022,5,Groove Games,Pariah,5.53,10,4.98,1,4.98
TXN0001814,2022-05-11,2022,5,Square Enix,Thief,14.75,0,14.75,1,14.75
TXN0001815,2022-05-11,2022,5,Legacy Interactive,Igor: The Game,15.98,0,15.98,1,15.98
TXN0001816,2022-05-11,2022,5,Ubisoft,Imagine: Ice Champions,5.02,25,3.76,1,3.76
TXN0001817,2022-05-11,2022,5,Zoo Games,Little Bears,12.77,25,9.58,1,9.58
TXN0001818,2022-05-12,2022,5,Jaleco,World Championship Pool 2004,19.21,30,13.44,1,13.44
TXN0001819,2022-05-12,2022,5,Konami,Silent Hill: Shattered Memories,12.43,20,9.95,1,9.95
TXN0001820,2022-05-12,2022,5,Square Enix,Dissidia: Final Fantasy Universal Tuning,8.77,0,8.77,5,43.87
TXN0001821,2022-05-12,2022,5,Nintendo,Metroid Prime Hunters,19.60,75,4.90,1,4.90
TXN0001822,2022-05-12,2022,5,Sega,Shining Resonance Refrain,22.48,40,13.49,1,13.49
TXN0001823,2022-05-12,2022,5,Endnight Games Ltd,The Forest,14.10,20,11.28,1,11.28
TXN0001824,2022-05-12,2022,5,Arc System Works,Getsuei Gakuen: kou,15.72,20,12.57,1,12.57
TXN0001825,2022-05-12,2022,5,2K Sports,Major League Baseball 2K7,5.15,20,4.12,2,8.24
TXN0001826,2022-05-12,2022,5,2K Sports,Top Spin 2,7.88,40,4.73,1,4.73
TXN0001827,2022-05-12,2022,5,Secret Stash Games,Nervous Brickdown,16.00,20,12.80,2,25.61
TXN0001828,2022-05-12,2022,5,Ubisoft,Tom Clancy's Ghost Recon Advanced Warfighter 2,29.95,0,29.95,1,29.95
TXN0001829,2022-05-12,2022,5,Konami,Metal Gear Solid: Portable Ops Plus,5.64,25,4.23,1,4.23
TXN0001830,2022-05-12,2022,5,Nippon Columbia,Kobito Game Taizen,14.84,10,13.36,1,13.36
TXN0001831,2022-05-12,2022,5,Microsoft Game Studios,Viva Pinata: Party Animals,12.67,0,12.67,1,12.67
TXN0001832,2022-05-13,2022,5,VU Games,Crash: Twinsanity,16.39,20,13.11,1,13.11
TXN0001833,2022-05-13,2022,5,Nintendo,Super Mario Bros. 2 (FDS),19.82,0,19.82,1,19.82
TXN0001834,2022-05-13,2022,5,Tecmo Koei,Ishin no Arashi: Shippuu Ryuumeden,5.42,40,3.25,1,3.25
TXN0001835,2022-05-13,2022,5,Buena Vista,Disney's Little Einsteins,13.99,0,13.99,1,13.99
TXN0001836,2022-05-13,2022,5,VU Games,The Simpsons: Hit & Run,12.79,30,8.95,1,8.95
TXN0001837,2022-05-13,2022,5,Sony Computer Entertainment,Syphon Filter: Logan's Shadow,8.82,0,8.82,1,8.82
TXN0001838,2022-05-13,2022,5,Activision,Fantastic 4,5.44,0,5.44,1,5.44
TXN0001839,2022-05-13,2022,5,Sega,The Club,5.38,0,5.38,1,5.38
TXN0001840,2022-05-13,2022,5,CyberFront,Memories Off #5: Encore,9.40,20,7.52,1,7.52
TXN0001841,2022-05-13,2022,5,D3Publisher,Natsuiro High School: Seishun Hakusho,29.26,10,26.34,1,26.34
TXN0001842,2022-05-13,2022,5,Idea Factory,Ikemen Sengoku: Toki o Kakeru Koi - Aratanaru Deai,14.86,40,8.91,1,8.91
TXN0001843,2022-05-13,2022,5,Electronic Arts,Tiger Woods PGA Tour 08,6.68,0,6.68,1,6.68
TXN0001844,2022-05-13,2022,5,Sega,Hatsune Miku: Project Diva Future Tone DX,14.83,0,14.83,4,59.31
TXN0001845,2022-05-13,2022,5,UFO Interactive,Smart Girl's Winter Wonderland,14.59,30,10.21,1,10.21
TXN0001846,2022-05-13,2022,5,Activision,Guitar Hero Live,11.34,50,5.67,3,17.01
TXN0001847,2022-05-13,2022,5,Ubisoft,TrackMania Turbo,19.25,30,13.47,1,13.47
TXN0001848,2022-05-13,2022,5,Square Enix,Hitman: Absolution,8.58,0,8.58,1,8.58
TXN0001849,2022-05-14,2022,5,Activision,Little League World Series Baseball 2010,16.93,25,12.70,1,12.70
TXN0001850,2022-05-14,2022,5,Aruze Corp,Pachi-Slot Aruze Oukoku 3,10.66,20,8.53,1,8.53
TXN0001851,2022-05-14,2022,5,Nintendo,Pokemon X/Y,18.68,0,18.68,2,37.35
TXN0001852,2022-05-14,2022,5,Activision,Quake 4,19.31,0,19.31,1,19.31
TXN0001853,2022-05-14,2022,5,Kalypso Media,Dungeons 3,20.06,0,20.06,1,20.06
TXN0001854,2022-05-14,2022,5,Activision,Call of Duty: Modern Warfare 3,5.09,0,5.09,1,5.09
TXN0001855,2022-05-14,2022,5,Sony Computer Entertainment,GunParade Orchestra: Midori no Shou,7.26,30,5.08,1,5.08
TXN0001856,2022-05-14,2022,5,Activision,World Series of Poker 2008: Battle for the Bracelets,14.14,15,12.02,2,24.04
TXN0001857,2022-05-14,2022,5,2K Sports,NHL 2K9,8.25,0,8.25,1,8.25
TXN0001858,2022-05-14,2022,5,Bethesda Softworks,Fallout 3: Game of the Year Edition,19.86,30,13.90,1,13.90
TXN0001859,2022-05-14,2022,5,Wired Productions,Shaq-Fu: A Legend Reborn,22.55,20,18.04,1,18.04
TXN0001860,2022-05-14,2022,5,Konami,Tokimeki Memorial 4,12.07,0,12.07,1,12.07
TXN0001861,2022-05-14,2022,5,The Adventure Company,Dark Fall 3: Lost Souls,19.15,25,14.36,2,28.72
TXN0001862,2022-05-14,2022,5,Atari,The Chase: Felix Meets Felicity,16.70,0,16.70,1,16.70
TXN0001863,2022-05-14,2022,5,Atari,Air-Sea Battle,7.80,0,7.80,4,31.19
TXN0001864,2022-05-14,2022,5,Ubisoft,Imagine: Artist,19.81,40,11.88,1,11.88
TXN0001865,2022-05-14,2022,5,Activision,Destiny,14.43,15,12.27,1,12.27
TXN0001866,2022-05-14,2022,5,Activision,Geometry Wars 3: Dimensions Evolved,21.41,0,21.41,1,21.41
TXN0001867,2022-05-14,2022,5,Namco Bandai,Tekken 6,15.20,0,15.20,1,15.20
TXN0001868,2022-05-15,2022,5,Rockstar Games,Red Dead Redemption: Game of the Year Edition,5.36,0,5.36,2,10.72
TXN0001869,2022-05-15,2022,5,Gust,Lise no Atelier: Ordre no Renkinjutsushi,9.38,10,8.45,1,8.45
TXN0001870,2022-05-15,2022,5,Electronic Arts,Family Game Night 4: The Game Show,11.50,10,10.35,1,10.35
TXN0001871,2022-05-15,2022,5,Microsoft,Age of Empires: Collector's Edition,22.71,0,22.71,1,22.71
TXN0001872,2022-05-15,2022,5,Xseed Games,Shantae: Half-Genie Hero,23.20,0,23.20,1,23.20
TXN0001873,2022-05-15,2022,5,M2,Battle Garegga Rev.2016,10.98,40,6.59,1,6.59
TXN0001874,2022-05-15,2022,5,Sony Computer Entertainment,Move Fitness,13.01,15,11.06,1,11.06
TXN0001875,2022-05-15,2022,5,Konami,Yumeiro Patissiere: My Sweets Cooking,18.33,25,13.75,1,13.75
TXN0001876,2022-05-15,2022,5,Capcom,Crimson Tears,15.22,0,15.22,2,30.44
TXN0001877,2022-05-15,2022,5,2K Play,Dora's Big Birthday Adventure,10.61,30,7.43,1,7.43
TXN0001878,2022-05-15,2022,5,Konami,Coded Arms: Contagion,14.62,25,10.97,1,10.97
TXN0001879,2022-05-15,2022,5,Namco,Namco Museum Vol.1,15.31,20,12.25,3,36.74
TXN0001880,2022-05-15,2022,5,UFO Interactive,Warriors of the Lost Empire,8.09,25,6.06,1,6.06
TXN0001881,2022-05-15,2022,5,EA Sports,FIFA Soccer 11,22.36,0,22.36,1,22.36
TXN0001882,2022-05-15,2022,5,The Adventure Company,Syberia,10.99,0,10.99,1,10.99
TXN0001883,2022-05-15,2022,5,Sega,Hatsune Miku and Future Stars: Project Mirai,15.14,0,15.14,1,15.14
TXN0001884,2022-05-16,2022,5,THQ,Alter Echo,14.50,0,14.50,1,14.50
TXN0001885,2022-05-16,2022,5,Crave Entertainment,Butt-Ugly Martians: Zoom or Doom!,11.73,25,8.80,1,8.80
TXN0001886,2022-05-16,2022,5,Pinnacle,Peppa Pig: The Game,5.21,0,5.21,1,5.21
TXN0001887,2022-05-16,2022,5,UFO Interactive,Chuck E. Cheese's Game Room,17.83,30,12.48,2,24.96
TXN0001888,2022-05-16,2022,5,THQ,Darksiders II,14.36,25,10.77,1,10.77
TXN0001889,2022-05-16,2022,5,Electronic Arts,Harry Potter and the Deathly Hallows - Part 1,14.22,50,7.11,1,7.11
TXN0001890,2022-05-16,2022,5,Sega,Neon Genesis Evangelion 2nd Impression,18.19,20,14.56,1,14.56
TXN0001891,2022-05-16,2022,5,Sega,Iron Man,6.25,15,5.31,1,5.31
TXN0001892,2022-05-16,2022,5,Activision,Shrek 2,6.74,0,6.74,1,6.74
TXN0001893,2022-05-16,2022,5,Sony Computer Entertainment,God of War: Chains of Olympus,12.49,15,10.62,1,10.62
TXN0001894,2022-05-16,2022,5,Ubisoft,Shaun White Snowboarding,6.22,15,5.29,1,5.29
TXN0001895,2022-05-16,2022,5,Electronic Arts,NBA Live 09,15.67,50,7.84,1,7.84
TXN0001896,2022-05-16,2022,5,505 Games,Terraria,17.10,30,11.97,1,11.97
TXN0001897,2022-05-17,2022,5,Codemasters,Ashes Cricket 2009,14.99,0,14.99,1,14.99
TXN0001898,2022-05-17,2022,5,Rockstar Games,State of Emergency,6.78,25,5.08,1,5.08
TXN0001899,2022-05-17,2022,5,Electronic Arts,Battlefield: Bad Company 2,10.37,40,6.22,2,12.45
TXN0001900,2022-05-17,2022,5,Unknown,Sengoku Otome: Legend Battle,15.13,10,13.62,1,13.62
TXN0001901,2022-05-17,2022,5,Nintendo,"WarioWare, Inc.: Mega Party Game$",11.88,0,11.88,1,11.88
TXN0001902,2022-05-17,2022,5,Blizzard Entertainment,Diablo III: Ultimate Evil Edition,12.23,0,12.23,3,36.70
TXN0001903,2022-05-17,2022,5,EA Sports,Madden NFL 19,27.34,10,24.61,1,24.61
TXN0001904,2022-05-17,2022,5,Xseed Games,Earth Defense Force 2: Invaders from Planet Space,11.52,50,5.76,1,5.76
TXN0001905,2022-05-17,2022,5,Nintendo,Mario Kart Wii,9.64,20,7.71,1,7.71
TXN0001906,2022-05-17,2022,5,Takara Tomy,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,9.65,0,9.65,1,9.65
TXN0001907,2022-05-17,2022,5,THQ,Saints Row: The Third,11.74,30,8.22,1,8.22
TXN0001908,2022-05-17,2022,5,Electronic Arts,Need for Speed: Nitro,5.79,10,5.21,1,5.21
TXN0001909,2022-05-17,2022,5,Warner Bros. Interactive Entertainment,LEGO Jurassic World,14.38,0,14.38,1,14.38
TXN0001910,2022-05-17,2022,5,Electronic Arts,Mirror's Edge,17.26,10,15.53,1,15.53
TXN0001911,2022-05-17,2022,5,KOEI,Dynasty Warriors 3,7.39,0,7.39,1,7.39
TXN0001912,2022-05-17,2022,5,Ubisoft,Blazing Angels: Squadrons of WWII,12.51,30,8.76,2,17.51
TXN0001913,2022-05-17,2022,5,Electronic Arts,007: The World is not Enough,14.02,10,12.62,2,25.24
TXN0001914,2022-05-18,2022,5,Sony Interactive Entertainment,God of War (2018),29.58,20,23.67,1,23.67
TXN0001915,2022-05-18,2022,5,Nintendo,Kid Icarus,8.78,15,7.46,1,7.46
TXN0001916,2022-05-18,2022,5,Kalypso Media,Shadows Awakening,24.16,20,19.33,1,19.33
TXN0001917,2022-05-18,2022,5,KOEI,Yanya Caballista: City Skater,14.73,20,11.78,1,11.78
TXN0001918,2022-05-18,2022,5,Ubisoft,Tom Clancy's Splinter Cell: Pandora Tomorrow,15.96,40,9.57,1,9.57
TXN0001919,2022-05-18,2022,5,Nintendo,Famicom Mini: Hikari Shinwa: Palutena no Kagami,10.65,15,9.06,2,18.11
TXN0001920,2022-05-18,2022,5,Ubisoft,South Park: The Fractured But Whole,17.52,0,17.52,1,17.52
TXN0001921,2022-05-18,2022,5,Disney Interactive Studios,Disney Fairies: Tinker Bell and the Lost Treasure,11.32,25,8.49,2,16.99
TXN0001922,2022-05-18,2022,5,Ubisoft,Rocksmith 2014,19.48,0,19.48,1,19.48
TXN0001923,2022-05-18,2022,5,Nintendo,Yoshi,17.08,0,17.08,2,34.16
TXN0001924,2022-05-18,2022,5,Activision,Cabela's Outdoor Adventures (2009),16.50,50,8.25,1,8.25
TXN0001925,2022-05-19,2022,5,Atari,Backyard Skateboarding 2006,9.63,25,7.22,1,7.22
TXN0001926,2022-05-19,2022,5,Eidos Interactive,Hitman 2: Silent Assassin,17.16,10,15.44,2,30.88
TXN0001927,2022-05-19,2022,5,Ubisoft,Cloudy With a Chance of Meatballs,12.99,0,12.99,1,12.99
TXN0001928,2022-05-19,2022,5,FuRyu Corporation,Bunmei Haruka: Aoiza Ibunroku,11.70,0,11.70,1,11.70
TXN0001929,2022-05-19,2022,5,Activision,Soldier of Fortune: Payback,12.11,0,12.11,1,12.11
TXN0001930,2022-05-19,2022,5,Ubisoft,Imagine: Gymnast,6.46,0,6.46,1,6.46
TXN0001931,2022-05-19,2022,5,505 Games,MorphX,19.16,15,16.28,1,16.28
TXN0001932,2022-05-19,2022,5,Namco Bandai Games,Naruto Shippuden: Ultimate Ninja Storm Revolution,6.11,25,4.58,1,4.58
TXN0001933,2022-05-19,2022,5,Blizzard Entertainment,Diablo,17.70,0,17.70,1,17.70
TXN0001934,2022-05-19,2022,5,Activision,Destiny: The Taken King,18.11,0,18.11,1,18.11
TXN0001935,2022-05-19,2022,5,Activision,The Peanuts Movie: Snoopy's Grand Adventure,16.87,0,16.87,1,16.87
TXN0001936,2022-05-20,2022,5,Eidos Interactive,Hitman: Blood Money,18.80,0,18.80,1,18.80
TXN0001937,2022-05-20,2022,5,Nintendo,DS Bungaku Zenshuu,11.45,15,9.73,1,9.73
TXN0001938,2022-05-20,2022,5,Activision,SpongeBob: HeroPants,18.22,50,9.11,1,9.11
TXN0001939,2022-05-20,2022,5,Activision,Toy Story Racer,9.15,20,7.32,1,7.32
TXN0001940,2022-05-20,2022,5,Bigben Interactive,Handball 16,22.03,10,19.83,1,19.83
TXN0001941,2022-05-20,2022,5,Acclaim Entertainment,Mary-Kate and Ashley: Crush Course,18.91,20,15.13,1,15.13
TXN0001942,2022-05-20,2022,5,Atari,Enter the Matrix,12.62,25,9.47,1,9.47
TXN0001943,2022-05-20,2022,5,Game Factory,Di-Gata Defenders,14.08,0,14.08,1,14.08
TXN0001944,2022-05-20,2022,5,Rockstar Games,L.A. Noire: The Complete Edition,17.45,0,17.45,1,17.45
TXN0001945,2022-05-20,2022,5,Tecmo Koei,Samurai Warriors: Spirit of Sanada,13.10,10,11.79,1,11.79
TXN0001946,2022-05-20,2022,5,Nintendo,Banjo-Tooie,15.31,0,15.31,1,15.31
TXN0001947,2022-05-20,2022,5,Sega,Shining Resonance,5.27,40,3.16,1,3.16
TXN0001948,2022-05-20,2022,5,Gathering of Developers,Stronghold,19.02,0,19.02,1,19.02
TXN0001949,2022-05-20,2022,5,Electronic Arts,Need for Speed: Most Wanted (2012),8.17,0,8.17,1,8.17
TXN0001950,2022-05-20,2022,5,Namco Bandai,The Legend of Heroes III: Song of the Ocean,12.10,0,12.10,1,12.10
TXN0001951,2022-05-20,2022,5,Boost On,Isshoni Gohan. Portable,10.25,15,8.72,1,8.72
TXN0001952,2022-05-20,2022,5,Idea Factory,Jyuzaengi Engetsu Sangokuden 2,19.03,0,19.03,3,57.09
TXN0001953,2022-05-20,2022,5,Nintendo,Make 10: A Journey of Numbers,13.24,30,9.27,1,9.27
TXN0001954,2022-05-20,2022,5,Crimson Cow,The Book of Unwritten Tales: The Critter Chronicles,10.11,0,10.11,1,10.11
TXN0001955,2022-05-20,2022,5,CD Projekt Red Studio,The Witcher 3: Complete Edition,23.14,0,23.14,1,23.14
TXN0001956,2022-05-20,2022,5,SNK,SVC Chaos: SNK vs. Capcom,16.96,15,14.41,2,28.82
TXN0001957,2022-05-20,2022,5,Square Enix,Dawn of Mana,18.75,10,16.88,1,16.88
TXN0001958,2022-05-20,2022,5,2K Sports,WWE 2K16,14.24,0,14.24,1,14.24
TXN0001959,2022-05-20,2022,5,Crave Entertainment,Rudolph the Red-Nosed Reindeer,5.79,20,4.63,1,4.63
TXN0001960,2022-05-21,2022,5,Activision,Mountain Sports,12.48,30,8.74,1,8.74
TXN0001961,2022-05-21,2022,5,Electronic Arts,FIFA 19,17.69,0,17.69,1,17.69
TXN0001962,2022-05-21,2022,5,Acclaim Entertainment,SX Superstar,8.45,20,6.76,1,6.76
TXN0001963,2022-05-21,2022,5,Codemasters,Damnation,6.60,0,6.60,1,6.60
TXN0001964,2022-05-21,2022,5,Hidden Path Entertainment,Defense Grid: The Awakening,26.08,0,26.08,1,26.08
TXN0001965,2022-05-21,2022,5,Blizzard Entertainment,Warcraft: Orcs & Humans,14.31,0,14.31,1,14.31
TXN0001966,2022-05-21,2022,5,Hudson Soft,Far East of Eden Shinden,12.97,20,10.37,1,10.37
TXN0001967,2022-05-21,2022,5,Nicalis,Tiny Barbarian DX,28.25,0,28.25,1,28.25
TXN0001968,2022-05-21,2022,5,Electronic Arts,James Bond 007: Everything or Nothing,18.06,30,12.64,1,12.64
TXN0001969,2022-05-22,2022,5,Electronic Arts,The Sims 4,11.95,10,10.76,5,53.79
TXN0001970,2022-05-22,2022,5,Sega,Crazy Taxi: Fare Wars,12.98,0,12.98,1,12.98
TXN0001971,2022-05-22,2022,5,Sierra Entertainment,TimeShift,26.08,40,15.65,1,15.65
TXN0001972,2022-05-22,2022,5,Electronic Arts,Ninja Reflex,18.56,15,15.77,1,15.77
TXN0001973,2022-05-22,2022,5,Rockstar Games,Midnight Club: Los Angeles,5.81,15,4.93,1,4.93
TXN0001974,2022-05-22,2022,5,THQ,Cars,9.60,20,7.68,1,7.68
TXN0001975,2022-05-22,2022,5,Electronic Arts,NHL 08,14.08,0,14.08,1,14.08
TXN0001976,2022-05-22,2022,5,THQ,Homefront,14.70,10,13.23,1,13.23
TXN0001977,2022-05-22,2022,5,Ubisoft,Tom Clancy's Ghost Recon Advanced Warfighter,11.11,25,8.34,1,8.34
TXN0001978,2022-05-23,2022,5,Gathering of Developers,The Guy Game,14.49,20,11.59,1,11.59
TXN0001979,2022-05-23,2022,5,Electronic Arts,Mirror's Edge Catalyst,20.64,10,18.58,1,18.58
TXN0001980,2022-05-23,2022,5,KOEI,Kiniro no Corda 2,11.49,15,9.77,1,9.77
TXN0001981,2022-05-23,2022,5,FuRyu Corporation,Bunmei Kaika: Aoiza Ibunroku Saien,7.55,0,7.55,1,7.55
TXN0001982,2022-05-23,2022,5,Activision,Guardian's Crusade,15.22,10,13.69,1,13.69
TXN0001983,2022-05-23,2022,5,Ubisoft,Asphalt: Urban GT 2,7.91,30,5.53,1,5.53
TXN0001984,2022-05-23,2022,5,NIS America,Culdcept,16.43,0,16.43,1,16.43
TXN0001985,2022-05-23,2022,5,Atari,The Chase: Felix Meets Felicity,16.70,0,16.70,1,16.70
TXN0001986,2022-05-23,2022,5,Ubisoft,Shaun White Snowboarding,6.22,50,3.11,1,3.11
TXN0001987,2022-05-23,2022,5,Activision,Crash Bandicoot N. Sane Trilogy,29.05,30,20.34,2,40.67
TXN0001988,2022-05-23,2022,5,Sierra Entertainment,The Spiderwick Chronicles,18.85,0,18.85,1,18.85
TXN0001989,2022-05-23,2022,5,Midway Games,NFL Blitz 2001,5.72,0,5.72,1,5.72
TXN0001990,2022-05-23,2022,5,Nintendo,Pokemon Box: Ruby and Sapphire,17.70,15,15.05,1,15.05
TXN0001991,2022-05-24,2022,5,Mastiff,Remington Super Slam Hunting: Africa,5.06,20,4.05,1,4.05
TXN0001992,2022-05-24,2022,5,Banpresto,Summon Night EX-Thesis: Yoake no Tsubasa,18.03,20,14.42,1,14.42
TXN0001993,2022-05-24,2022,5,Namco Bandai Games,Kamen Rider: Climax Fighters,20.51,15,17.44,1,17.44
TXN0001994,2022-05-24,2022,5,Electronic Arts,Dragon Age Origins: Awakening,13.84,40,8.30,1,8.30
TXN0001995,2022-05-24,2022,5,Activision,Over the Hedge,12.17,25,9.13,1,9.13
TXN0001996,2022-05-24,2022,5,Nintendo,1080?ø: TenEighty Snowboarding,8.69,20,6.95,2,13.90
TXN0001997,2022-05-24,2022,5,Kalypso Media,Dungeons 3,26.39,0,26.39,1,26.39
TXN0001998,2022-05-24,2022,5,Ubisoft,Tom Clancy's Rainbow Six: Lockdown,10.61,25,7.95,1,7.95
TXN0001999,2022-05-24,2022,5,Daito,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,12.40,0,12.40,1,12.40
TXN0002000,2022-05-24,2022,5,Warner Bros. Interactive,Looney Tunes: Back in Action,8.09,20,6.47,1,6.47
TXN0002001,2022-05-24,2022,5,Microsoft Game Studios,Kameo: Elements of Power,14.06,0,14.06,1,14.06
TXN0002002,2022-05-24,2022,5,Konami,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,18.84,10,16.95,1,16.95
TXN0002003,2022-05-24,2022,5,EA Sports,Madden NFL 09,15.46,20,12.37,1,12.37
TXN0002004,2022-05-24,2022,5,D3 Publisher,Pe-Jongju to Manabu Kankokugo DS: Test-Hen,14.11,50,7.05,2,14.11
TXN0002005,2022-05-24,2022,5,Nintendo,Kirby Super Star Ultra,14.02,10,12.62,1,12.62
TXN0002006,2022-05-24,2022,5,THQ,de Blob 2,15.66,30,10.96,1,10.96
TXN0002007,2022-05-24,2022,5,Electronic Arts,Mass Effect: Andromeda,27.51,0,27.51,1,27.51
TXN0002008,2022-05-24,2022,5,Gearbox Software,Homeworld Remastered Collection,21.41,15,18.20,1,18.20
TXN0002009,2022-05-24,2022,5,Infogrames,Power Spike Pro Beach Volleyball,18.06,10,16.25,1,16.25
TXN0002010,2022-05-24,2022,5,Soedesco,Owlboy,21.24,30,14.87,1,14.87
TXN0002011,2022-05-24,2022,5,VU Games,Baldur's Gate: Dark Alliance,15.53,10,13.98,1,13.98
TXN0002012,2022-05-24,2022,5,Ubisoft,Far Cry 4,17.58,15,14.94,1,14.94
TXN0002013,2022-05-24,2022,5,GameMill,Hidden Mysteries: Vampire Secrets,16.18,40,9.71,1,9.71
TXN0002014,2022-05-25,2022,5,Sony Computer Entertainment,Yuusha no Kuse ni Namaikida (PSP the Best sales),5.67,15,4.82,1,4.82
TXN0002015,2022-05-25,2022,5,PQube,Root Letter,6.66,30,4.66,1,4.66
TXN0002016,2022-05-25,2022,5,Rooster Teeth Games,Bendy and the Ink Machine,29.09,10,26.18,1,26.18
TXN0002017,2022-05-25,2022,5,Activision,Disney's Extreme Skate Adventure,5.71,0,5.71,1,5.71
TXN0002018,2022-05-25,2022,5,Activision,DJ Hero,18.12,50,9.06,1,9.06
TXN0002019,2022-05-25,2022,5,Electronic Arts,Command & Conquer 3: Kane's Wrath,23.80,20,19.04,1,19.04
TXN0002020,2022-05-25,2022,5,Sony Computer Entertainment,Final Fantasy Tactics,15.89,0,15.89,1,15.89
TXN0002021,2022-05-25,2022,5,Sierra Entertainment,Robert Ludlum's The Bourne Conspiracy,17.50,10,15.75,1,15.75
TXN0002022,2022-05-25,2022,5,Agetec,The Adventures of Cookie & Cream,15.75,20,12.60,1,12.60
TXN0002023,2022-05-25,2022,5,Taito,Densha De Go!,8.94,20,7.15,1,7.15
TXN0002024,2022-05-25,2022,5,Capcom,Ultimate Marvel vs. Capcom 3,11.05,30,7.73,1,7.73
TXN0002025,2022-05-26,2022,5,Namco Bandai Games,Minna no Ennichi,14.02,20,11.22,1,11.22
TXN0002026,2022-05-26,2022,5,Ubisoft,Just Dance 3,11.25,30,7.88,1,7.88
TXN0002027,2022-05-26,2022,5,Microids,Asterix and Obelix XXL2,25.47,40,15.28,1,15.28
TXN0002028,2022-05-26,2022,5,Capcom,Sengoku Basara 2 Heroes,6.31,25,4.73,1,4.73
TXN0002029,2022-05-26,2022,5,Destineer,Cate West: The Vanishing Files,11.59,15,9.86,1,9.86
TXN0002030,2022-05-26,2022,5,Namco,Rage Racer,18.81,0,18.81,1,18.81
TXN0002031,2022-05-26,2022,5,Interplay,Hunter: The Reckoning,14.76,25,11.07,1,11.07
TXN0002032,2022-05-26,2022,5,Ubisoft,Assassin's Creed III: Liberation,14.36,10,12.93,1,12.93
TXN0002033,2022-05-26,2022,5,Square Enix,Dungeon Siege III,18.32,0,18.32,1,18.32
TXN0002034,2022-05-26,2022,5,Idea Factory International,Super Neptunia RPG,37.42,10,33.68,2,67.36
TXN0002035,2022-05-26,2022,5,Eidos Interactive,Legacy of Kain: Defiance,6.15,25,4.61,1,4.61
TXN0002036,2022-05-26,2022,5,Nintendo,Pokemon Black 2 and White 2,5.96,10,5.36,1,5.36
TXN0002037,2022-05-26,2022,5,Nintendo,Tetris,13.52,0,13.52,1,13.52
TXN0002038,2022-05-26,2022,5,Activision,River Raid,17.60,25,13.20,1,13.20
TXN0002039,2022-05-26,2022,5,Bethesda Softworks,Fallout 3,16.09,0,16.09,1,16.09
TXN0002040,2022-05-26,2022,5,Warner Bros. Interactive Entertainment,Cars 3: Driven to Win,12.42,25,9.31,1,9.31
TXN0002041,2022-05-27,2022,5,Conspiracy Entertainment,Octomania,16.80,20,13.44,1,13.44
TXN0002042,2022-05-27,2022,5,Majesco,Mega Brain Boost,16.41,15,13.95,1,13.95
TXN0002043,2022-05-27,2022,5,Sony Computer Entertainment,MLB 16: The Show,24.48,0,24.48,1,24.48
TXN0002044,2022-05-27,2022,5,Electronic Arts,G.I. Joe: The Rise of Cobra,12.63,50,6.31,1,6.31
TXN0002045,2022-05-27,2022,5,Sega,Cyber Troopers: Virtual On x Toaru Majutsu no Index: Toaru Majutsu no Dennou Senki,13.23,0,13.23,1,13.23
TXN0002046,2022-05-27,2022,5,Nintendo,Starcraft 64,8.21,40,4.93,1,4.93
TXN0002047,2022-05-27,2022,5,Bigben Interactive,WRC 5: FIA World Rally Championship,17.25,20,13.80,2,27.60
TXN0002048,2022-05-27,2022,5,Konami,Otomedius Gorgeous,5.23,0,5.23,1,5.23
TXN0002049,2022-05-27,2022,5,THQ,The Fairly Odd Parents: Breakin Da Rules,19.06,25,14.29,1,14.29
TXN0002050,2022-05-27,2022,5,SquareSoft,Final Fantasy VI,8.69,20,6.95,1,6.95
TXN0002051,2022-05-27,2022,5,Namco,Yuu Yuu Hakusho 2: Kakutou no Sho,9.30,25,6.97,1,6.97
TXN0002052,2022-05-27,2022,5,Ubisoft,Child of Eden,7.83,10,7.05,1,7.05
TXN0002053,2022-05-27,2022,5,THQ Nordic,de Blob 2,19.86,0,19.86,1,19.86
TXN0002054,2022-05-27,2022,5,Majesco,Swords,18.96,0,18.96,1,18.96
TXN0002055,2022-05-28,2022,5,THQ,Tak: The Great Juju Challenge,12.46,20,9.97,2,19.93
